DATAFLOW,LAST UPDATE,freq,nace_r2,wstatus,worktime,age,sex,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,European Union - 27 countries (from 2020),2018,39.8,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,European Union - 27 countries (from 2020),2019,39.7,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,European Union - 27 countries (from 2020),2020,39.5,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,European Union - 27 countries (from 2020),2021,39.4,b,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,European Union - 27 countries (from 2020),2022,39.4,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,European Union - 27 countries (from 2020),2023,39.2,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,European Union - 27 countries (from 2020),2024,39.0,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Finland,2015,38.7,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Finland,2016,38.6,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Finland,2017,38.5,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Finland,2018,38.5,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Finland,2019,38.5,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Finland,2020,38.1,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Finland,2021,37.2,b,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Finland,2022,37.0,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Finland,2023,37.0,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Finland,2024,36.8,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,France,2015,40.0,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,France,2016,40.0,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,France,2017,39.8,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,France,2018,39.8,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,France,2019,39.9,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,France,2020,39.7,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,France,2021,39.2,bd,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,France,2022,39.3,d,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,France,2023,39.2,d,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,France,2024,39.1,d,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Croatia,2015,40.4,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Croatia,2016,40.2,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Croatia,2017,40.2,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Croatia,2018,40.1,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Croatia,2019,40.4,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Croatia,2020,40.3,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Croatia,2021,40.1,b,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Croatia,2022,40.0,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Croatia,2023,40.0,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Croatia,2024,39.9,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Hungary,2015,40.5,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Hungary,2016,40.4,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Hungary,2017,40.4,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Hungary,2018,40.3,b,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Hungary,2019,40.1,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Hungary,2020,39.8,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Hungary,2021,40.0,b,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Hungary,2022,39.9,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Hungary,2023,39.9,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Hungary,2024,39.8,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Ireland,2015,39.5,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Ireland,2016,39.5,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Ireland,2017,40.0,b,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Ireland,2018,40.2,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Ireland,2019,40.3,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Ireland,2020,39.9,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Ireland,2021,39.3,b,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Ireland,2022,39.4,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Ireland,2023,38.8,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Ireland,2024,38.4,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Iceland,2015,43.8,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Iceland,2016,43.2,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Iceland,2017,42.8,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Iceland,2018,42.8,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Iceland,2019,42.7,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Iceland,2020,41.6,b,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Iceland,2021,41.5,b,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Iceland,2022,41.3,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Iceland,2023,41.4,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Iceland,2024,40.8,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Italy,2015,40.1,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Italy,2016,40.1,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Italy,2017,40.2,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Italy,2018,40.3,b,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Italy,2019,40.2,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Italy,2020,39.8,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Italy,2021,40.1,b,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Italy,2022,40.2,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Italy,2023,40.1,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Italy,2024,39.8,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Lithuania,2015,39.1,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Lithuania,2016,39.2,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Lithuania,2017,39.3,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Lithuania,2018,39.4,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Lithuania,2019,39.3,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Lithuania,2020,39.4,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Lithuania,2021,39.4,b,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Lithuania,2022,39.5,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Lithuania,2023,39.4,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Lithuania,2024,39.4,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Luxembourg,2015,40.3,b,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Luxembourg,2016,40.3,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Luxembourg,2017,40.2,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Luxembourg,2018,40.0,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Luxembourg,2019,40.0,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Luxembourg,2020,39.7,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Luxembourg,2021,40.4,b,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Luxembourg,2022,40.2,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Luxembourg,2023,39.8,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Luxembourg,2024,39.9,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Latvia,2015,40.0,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Latvia,2016,39.6,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Latvia,2017,39.7,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Latvia,2018,39.7,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Latvia,2019,39.4,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Latvia,2020,39.3,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Latvia,2021,39.2,b,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Latvia,2022,39.4,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Latvia,2023,39.2,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Latvia,2024,39.1,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Montenegro,2015,44.3,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Montenegro,2016,43.8,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Montenegro,2017,43.9,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Montenegro,2018,45.1,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Montenegro,2019,45.5,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Montenegro,2020,45.3,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,North Macedonia,2015,42.2,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,North Macedonia,2016,42.2,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,North Macedonia,2017,43.0,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,North Macedonia,2018,42.7,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,North Macedonia,2019,41.9,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,North Macedonia,2020,41.2,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Malta,2015,40.8,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Malta,2016,40.8,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Malta,2017,40.9,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Malta,2018,41.0,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Malta,2019,41.4,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Malta,2020,41.2,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Malta,2021,40.3,b,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Malta,2022,40.1,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Malta,2023,40.0,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Malta,2024,40.2,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Netherlands,2015,34.9,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Netherlands,2016,35.0,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Netherlands,2017,34.9,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Netherlands,2018,34.9,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Netherlands,2019,34.7,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Netherlands,2020,34.5,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Netherlands,2021,35.4,b,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Netherlands,2022,35.1,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Netherlands,2023,35.0,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Netherlands,2024,34.9,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Norway,2015,35.9,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Norway,2016,36.0,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Norway,2017,36.0,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Norway,2018,36.0,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Norway,2019,35.8,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Norway,2020,35.6,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Norway,2021,36.0,b,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Norway,2022,36.4,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Norway,2023,36.2,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Norway,2024,36.3,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Poland,2015,42.4,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Poland,2016,42.3,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Poland,2017,42.1,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Poland,2018,41.9,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Poland,2019,41.8,b,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Poland,2020,41.4,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Poland,2021,41.3,b,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Poland,2022,41.3,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Poland,2023,41.1,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Poland,2024,41.0,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Portugal,2015,40.8,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Portugal,2016,40.7,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Portugal,2017,40.9,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Portugal,2018,40.9,,
ESTAT:LFSA_EWHUN2(1.0),14/04/25 23:00:00,Annual,Total - all NACE activities,Employed persons,Total,15 years or over,Males,Hour,Portugal,2019,40.9,,
